"Peaks significantly differentially enriched (DESeq2 nominal p < 0.1) in control, whole embryos compared to U0126-treated, PMC-minus embryos. Column 1: DNase-seq Peak Name: peak number, obtained from DNase-seq RPS peak names.",,,,,,,,
DNase Peak Name,Scaffold,Start,End,baseMean,log2FoldChange,lfcSE,stat,pvalue
34046,Scaffold1596,241387,241673,8.360700942,0.431273622,0.227010069,1.899799529,0.057459433
88285,Scaffold33,1096099,1096316,6.168047911,0.406523037,0.21401364,1.899519283,0.057496234
121409,Scaffold569,166561,169087,278.180113,0.283094489,0.149077849,1.898970843,0.05756831
59487,Scaffold222,565234,566827,51.55684918,0.431603679,0.227422484,1.897805667,0.057721686
12348,Scaffold1188,101869,105103,236.4394774,0.287245286,0.151429938,1.896885711,0.057843024
146728,Scaffold853,129418,129936,12.82141515,0.451888237,0.238243801,1.896747092,0.057861325
101387,Scaffold406,665263,665409,3.881781519,0.354714782,0.187037648,1.896488678,0.057895456
90830,Scaffold343,199149,199499,13.80428247,0.454743938,0.239797198,1.896368856,0.057911287
8764,Scaffold113,368429,369659,138.2085289,0.336337077,0.177398581,1.895940066,0.05796797
149309,Scaffold886,146309,147395,33.7956481,0.44394093,0.234180617,1.895720219,0.05799705
117445,Scaffold535,382200,385347,184.829012,0.331365413,0.174844048,1.895205565,0.058065173
28228,Scaffold147,102546,102856,7.424197875,0.421973109,0.222818987,1.893793314,0.058252449
101960,Scaffold411,6103,6232,4.350236358,0.366653503,0.193632059,1.893557837,0.058283724
1385,Scaffold1008,138358,138691,8.764926459,0.433758322,0.229096103,1.893346573,0.058311795
142423,Scaffold796,25248,26010,40.48338602,0.445378455,0.235267753,1.893070553,0.058348488
149391,Scaffold888,15253,16572,62.40064236,0.40651774,0.214809818,1.892454187,0.058430492
13924,Scaffold121,512206,513149,28.94976095,0.458615582,0.242604504,1.890383623,0.058706672
54491,Scaffold207,514673,515437,31.76521528,0.448138535,0.237069926,1.890322165,0.058714886
12347,Scaffold1188,99838,101425,147.5065012,0.349468702,0.184900258,1.890039022,0.058752741
108347,Scaffold462,338202,338838,23.93415629,0.460530098,0.243678338,1.889909873,0.058770015
131846,Scaffold67,197833,199929,190.1852803,0.32134376,0.170050297,1.889698315,0.05879832
113968,Scaffold503,147814,148167,13.18783808,0.450678508,0.238657249,1.888392286,0.058973306
8512,Scaffold1125,83021,84158,71.40325498,0.392853153,0.208091494,1.887886645,0.05904117
141939,Scaffold789,297086,297292,5.714642903,0.38945126,0.206297198,1.887816529,0.059050585
94372,Scaffold362,324994,328282,269.0257091,0.303239023,0.160697375,1.887019148,0.05915775
147304,Scaffold86,203760,203978,6.403328393,0.398992221,0.211465951,1.886791795,0.059188335
116373,Scaffold5224,3943,5301,39.03205052,0.436320378,0.231395742,1.885602455,0.059348546
11329,Scaffold117,1049087,1050200,47.69896458,0.424074854,0.224908507,1.885543859,0.059356449
7851,Scaffold1112,63150,63448,4.320823961,0.360210876,0.1912477,1.883478211,0.05963559
28236,Scaffold147,121041,121729,28.65548692,0.453170219,0.240610381,1.88341923,0.059643576
64919,Scaffold239,271086,274865,335.7638973,0.274578999,0.145794258,1.883332051,0.059655382
111919,Scaffold489,863414,864939,51.17957739,0.410102306,0.217834464,1.882632799,0.059750148
141237,Scaffold78,129824,130173,10.09280354,0.439012466,0.233203754,1.882527436,0.059764438
115770,Scaffold519,92682,96550,217.6663578,0.331285917,0.176048427,1.881788563,0.059864729
7635,Scaffold111,170128,170516,10.04401573,0.44044568,0.234149178,1.881047309,0.059965484
42784,Scaffold179,420993,421376,8.92173808,0.419772961,0.223347418,1.879461894,0.060181452
86951,Scaffold3242,20371,22646,82.29529166,0.370066858,0.197029739,1.878228427,0.060349923
149014,Scaffold881,216159,216372,7.146996259,0.412865587,0.219829479,1.878117482,0.060365095
51481,Scaffold2,157363,157606,9.569464879,0.435503627,0.231890442,1.878057684,0.060373274
31589,Scaffold154,573351,574095,22.66351455,0.455036829,0.242332857,1.877734758,0.060417459
115025,Scaffold511,842468,842978,22.27286322,0.456469747,0.243107801,1.877643357,0.06042997
127160,Scaffold623,426665,427265,23.14852361,0.455315141,0.242572423,1.877027633,0.060514307
141275,Scaffold78,423749,425309,63.92717937,0.393557044,0.20973534,1.876446017,0.060594061
51018,Scaffold199,20720,21908,65.6845373,0.387529006,0.20652655,1.876412525,0.060598656
100780,Scaffold401,196765,197458,23.44185187,0.456501362,0.243316135,1.876165593,0.060632545
119728,Scaffold553,274156,275399,40.04905607,0.426497901,0.227351068,1.875944128,0.060662952
110314,Scaffold477,396852,400403,156.0284001,0.321230131,0.171239015,1.875916716,0.060666717
96997,Scaffold379,445821,446751,27.41398383,0.448120921,0.238924424,1.875576022,0.060713522
643,Scaffold10,1739534,1739893,11.24724919,0.443521804,0.236509555,1.875280698,0.060754117
116109,Scaffold520,369307,370842,154.0039196,0.320467753,0.17095912,1.874528554,0.06085761
13496,Scaffold1203,131527,133931,21.27423164,0.455758744,0.243234026,1.873745835,0.060965465
40638,Scaffold174,69815,73510,276.9247853,0.266764953,0.142384554,1.87355261,0.060992115
98880,Scaffold390,128754,131135,245.3465401,0.290688952,0.155174814,1.873299817,0.061026995
127534,Scaffold627,376794,377295,11.59619253,0.43904233,0.234369969,1.873287488,0.061028697
107899,Scaffold459,320752,321876,39.85276641,0.431651516,0.230443608,1.873132953,0.061050028
22863,Scaffold1366,99914,100470,18.88292457,0.456444334,0.243691172,1.87304419,0.061062283
113914,Scaffold502,378333,379036,20.88845976,0.456050543,0.243500122,1.872896569,0.061082669
63581,Scaffold234,1027635,1028072,12.49948828,0.449260189,0.239916586,1.872568286,0.061128024
146173,Scaffold843,118447,120086,86.86344703,0.372227885,0.198825225,1.872136119,0.061187774
149675,Scaffold890,248149,249272,122.9826626,0.333165094,0.178015423,1.871551849,0.06126863
125634,Scaffold61,87125,88850,77.47622144,0.389397875,0.208062345,1.8715442,0.061269689
112424,Scaffold493,166504,166716,7.896340817,0.403989959,0.215898342,1.871204547,0.061316735
19278,Scaffold130,247973,249220,51.40855123,0.415344235,0.22214026,1.869738669,0.061520117
37455,Scaffold167,62740,64256,22.64171225,0.455464101,0.243640886,1.869407503,0.061566142
90189,Scaffold34,819943,822019,175.7599908,0.320173699,0.171286192,1.869232399,0.061590489
35355,Scaffold162,303629,304519,28.38654741,0.447688115,0.239520279,1.869103177,0.061608461
37156,Scaffold166,670890,671426,12.85151466,0.448068398,0.239745986,1.868929724,0.061632592
52232,Scaffold2003,32326,33006,8.773321823,0.423225943,0.226513232,1.868438059,0.061701036
74780,Scaffold273,355506,356035,16.1282679,0.454027279,0.243058947,1.867971884,0.06176599
123281,Scaffold589,307877,307923,1.730004816,0.249490792,0.133582566,1.867689776,0.061805325
1364,Scaffold1008,84169,84454,8.205645144,0.423250701,0.226727344,1.866782776,0.061931929
50905,Scaffold1985,145065,145370,8.426875569,0.419360991,0.22473251,1.866045066,0.062035061
126880,Scaffold62,1230773,1232179,64.22253211,0.397543693,0.213058706,1.865888047,0.06205703
147320,Scaffold86,252106,253764,81.7037508,0.372300057,0.19957375,1.865476084,0.062114701
59113,Scaffold221,157968,158523,17.58822486,0.45416246,0.243515737,1.865023034,0.062178176
114124,Scaffold504,518985,519365,8.269026533,0.42174238,0.226143299,1.864934237,0.062190623
35306,Scaffold162,199645,199824,6.95852992,0.407279607,0.218393014,1.864893017,0.062196401
98405,Scaffold388,772204,772429,6.639550758,0.403267433,0.216259557,1.864738093,0.062218125
17741,Scaffold1276,160221,162872,167.4082791,0.312395434,0.167554721,1.864438263,0.062260184
99561,Scaffold3953,28759,29779,14.95442556,0.448950247,0.240832737,1.86415789,0.062299535
42810,Scaffold179,501245,502581,162.1328441,0.330911646,0.177607872,1.863158668,0.062439946
67946,Scaffold2489,29976,31297,27.78342904,0.44677519,0.239826978,1.862906304,0.06247545
33262,Scaffold1573,109473,109749,6.897528805,0.407305049,0.218784757,1.86167014,0.0626496
148863,Scaffold88,700909,702789,345.5283405,0.257058113,0.138097838,1.861420256,0.062684852
44215,Scaffold182,306142,306817,19.92658747,0.453246185,0.243497631,1.861398745,0.062687888
30764,Scaffold1527,61742,63034,33.30648207,0.438007136,0.235315091,1.86136441,0.062692733
132267,Scaffold673,403209,404061,64.08076897,0.403846441,0.216983521,1.861184842,0.062718078
61954,Scaffold23,441993,442229,9.599696851,0.429907601,0.230996832,1.861097389,0.062730425
80450,Scaffold2964,9348,9655,3.898494253,0.340253007,0.182888979,1.860434723,0.062824046
11793,Scaffold118,92277,93144,30.9840138,0.440795851,0.236932627,1.860426979,0.062825141
11607,Scaffold1176,109182,111285,151.3685745,0.309416874,0.166366921,1.859846133,0.062907298
109615,Scaffold472,184646,184955,8.798337,0.426052837,0.229162991,1.859169475,0.06300312
48802,Scaffold1924,118369,119306,28.41969016,0.446582991,0.240289387,1.858521497,0.063094994
101845,Scaffold41,715818,716608,35.39681156,0.444426575,0.239150557,1.858354758,0.063118652
121411,Scaffold569,172474,173761,50.74502135,0.408733581,0.219971098,1.858124019,0.063151405
136127,Scaffold713,275762,276136,13.63426904,0.448029088,0.241197442,1.857520068,0.063237199
132266,Scaffold673,401776,402519,28.72203345,0.444064666,0.239087796,1.857328869,0.06326438
5516,Scaffold1075,58278,58490,8.299926239,0.420729478,0.226538933,1.857206054,0.063281844
154396,Scaffold957,221738,222380,17.97999691,0.452506902,0.24369524,1.856855723,0.063331683
66560,Scaffold244,434579,434922,9.288932854,0.426921315,0.229996538,1.856207573,0.063423977
8128,Scaffold1117,465190,468464,349.7978829,0.262366418,0.141382511,1.855720462,0.063493413
121462,Scaffold569,345328,345561,7.520452632,0.412228103,0.222217894,1.855062595,0.063587289
92601,Scaffold352,465262,466016,20.93970209,0.451744527,0.243565849,1.8547121,0.06363735
34905,Scaffold161,1045628,1047292,133.8399583,0.325488419,0.175542085,1.854190225,0.06371195
53097,Scaffold203,254722,255733,31.62375527,0.438391193,0.236513535,1.853556466,0.063802641
60014,Scaffold22361,12486,12926,15.80194454,0.45015264,0.242897024,1.853265361,0.063844333
12429,Scaffold119,265316,265711,11.23844721,0.439776151,0.237303778,1.853220188,0.063850805
118206,Scaffold541,433494,433861,9.896674541,0.425743165,0.229936648,1.85156724,0.064087991
756,Scaffold100,112392,112559,7.976468931,0.414212823,0.223710699,1.851555715,0.064089647
151299,Scaffold91,179934,181314,151.9943607,0.321668951,0.173742916,1.851407573,0.06411094
74548,Scaffold272,414260,414433,7.714905704,0.408121992,0.220450952,1.851305188,0.06412566
14451,Scaffold122,670014,670731,28.03804046,0.445920339,0.240902777,1.851038599,0.064164
55790,Scaffold2108,8775,8984,6.177343774,0.393601113,0.212638131,1.851037303,0.064164187
124611,Scaffold6,1293345,1294388,9.43030264,0.413279969,0.223363902,1.850254073,0.064276939
821,Scaffold100,442637,443708,58.45291328,0.397718958,0.214971192,1.850103517,0.064298631
16264,Scaffold1253,60949,62088,106.5591826,0.390689913,0.21117961,1.85003615,0.06430834
8305,Scaffold1120,28454,29672,51.351187,0.409427939,0.221365294,1.84955795,0.064377288
51851,Scaffold20,572866,575148,217.2845469,0.290408682,0.157024551,1.849447618,0.064393205
6309,Scaffold1089,121669,122495,33.18962284,0.441328805,0.238723588,1.84870213,0.064500836
150429,Scaffold9,1575762,1576570,21.12073655,0.449440992,0.243125401,1.848597431,0.064515964
68619,Scaffold2501,27624,27964,13.11073597,0.4431328,0.239716116,1.848573256,0.064519457
55233,Scaffold2097,106572,106853,6.492585917,0.399964274,0.216397378,1.848286134,0.064560961
153240,Scaffold94,646717,646788,2.722080718,0.303116183,0.164013587,1.848116297,0.064585521
10702,Scaffold116,668156,669032,41.84184753,0.424825456,0.229885475,1.847987373,0.064604169
127867,Scaffold63,524625,524890,11.35666739,0.437140877,0.236633093,1.847336191,0.064698431
123007,Scaffold585,94047,94379,8.975946777,0.419743876,0.227303411,1.846623741,0.064801691
114513,Scaffold5088,2198,2412,9.453930964,0.411856087,0.223068074,1.846324666,0.064845078
149262,Scaffold885,197348,198622,146.9066659,0.323093408,0.175011515,1.846126571,0.06487383
98406,Scaffold388,773107,773564,12.46620195,0.440766637,0.238752744,1.846121766,0.064874527
1657,Scaffold1010,251782,252272,1.623997948,0.244727475,0.132565579,1.846086121,0.064879702
130860,Scaffold66,10612,13347,95.81582985,0.35774241,0.193806834,1.845870978,0.064910941
131057,Scaffold66,947766,948194,16.01550364,0.448002879,0.242732579,1.845664399,0.06494095
34638,Scaffold1609,31001,31782,36.1858157,0.4291707,0.232630899,1.844856816,0.06505837
112752,Scaffold497,29396,29584,6.509429212,0.398406661,0.216088441,1.843720372,0.065223902
107069,Scaffold451,578282,578677,13.52321327,0.439041459,0.238145586,1.843584276,0.065243749
90170,Scaffold34,764659,765862,58.76589022,0.394912128,0.214213114,1.843547863,0.06524906
32760,Scaffold1564,103225,104644,134.452039,0.323619717,0.175542384,1.843541768,0.065249949
136334,Scaffold717,76460,77152,19.7841142,0.449213067,0.243694642,1.843344048,0.065278794
131914,Scaffold67,886869,888787,206.479784,0.28071349,0.152301095,1.843148208,0.065307374
127498,Scaffold627,281484,282060,20.25794133,0.449001961,0.243657237,1.842760622,0.065363969
51936,Scaffold20,1100902,1101468,22.75786236,0.447481931,0.242874899,1.842437948,0.065411115
136120,Scaffold713,251996,253000,44.8482555,0.431201031,0.234103542,1.84192442,0.065486206
844,Scaffold100,562593,564818,154.8719442,0.321126826,0.174374305,1.841594872,0.065534432
54490,Scaffold207,512637,513306,19.47989611,0.448572692,0.243642079,1.841113386,0.065604944
127438,Scaffold627,66046,66565,16.6773905,0.447784624,0.243290613,1.840533917,0.06568989
48317,Scaffold19129,166,270,3.323856951,0.316257548,0.171855872,1.840248716,0.065731731
112914,Scaffold499,99103,99348,5.625892293,0.377428398,0.205133036,1.839920103,0.065779968
79184,Scaffold2906,20005,20147,5.656791999,0.379766761,0.206408488,1.839879571,0.06578592
56917,Scaffold2143,94108,94542,9.608992715,0.424727967,0.230850896,1.83983677,0.065792205
12270,Scaffold1186,131705,132574,66.05062559,0.39585221,0.215200235,1.839459938,0.065847565
15100,Scaffold123,615791,616433,17.58493034,0.447828345,0.243599136,1.838382321,0.066006088
116085,Scaffold520,242693,243588,63.83575434,0.39287134,0.213801993,1.837547605,0.066129096
42811,Scaffold179,504633,505065,13.11262989,0.439248245,0.239051825,1.837460329,0.066141968
51925,Scaffold20,1049577,1050808,111.9602779,0.34774963,0.189268045,1.837339363,0.066159812
108964,Scaffold468,76509,76966,7.381114399,0.405342526,0.220714098,1.836504919,0.066283015
90140,Scaffold34,684803,685873,32.54545882,0.437130612,0.238082424,1.836047382,0.066350649
147673,Scaffold863,208527,208704,6.904669625,0.399082424,0.217365192,1.835999685,0.066357703
65311,Scaffold240,121995,123398,55.47108647,0.403449319,0.219744194,1.835995355,0.066358344
8122,Scaffold1117,457810,461003,300.0249465,0.262788065,0.143137793,1.835909719,0.06637101
11732,Scaffold1178,122912,125218,129.3649456,0.359190726,0.19568225,1.835581543,0.066419569
34168,Scaffold16,183509,184556,58.01157117,0.391871221,0.213554708,1.834992182,0.066506848
51974,Scaffold20,1357531,1358511,81.25113684,0.379241538,0.206677967,1.834939363,0.066514674
81185,Scaffold3,202706,203874,37.95773736,0.422669782,0.230355257,1.83486059,0.066526348
132983,Scaffold682,6800,6888,3.919691484,0.335580394,0.182950664,1.834267156,0.066614347
41356,Scaffold1757,236323,236825,18.91571661,0.446233167,0.243303453,1.834060149,0.066645066
24239,Scaffold1390,56172,56236,1.591385703,0.241864455,0.131896608,1.833742799,0.066692182
125195,Scaffold605,388236,389390,47.00707105,0.408164065,0.222642767,1.83326892,0.066762589
32802,Scaffold1564,200857,205623,497.6991203,0.255667214,0.139509852,1.832610455,0.066860522
58873,Scaffold220,325645,328628,136.8449449,0.339869234,0.185558348,1.831603041,0.067010583
138657,Scaffold747,177307,178664,86.93853585,0.364098441,0.198807705,1.831410104,0.067039354
23575,Scaffold1379,256081,258332,97.68773028,0.370008287,0.202083829,1.830964354,0.067105864
110577,Scaffold479,62817,65694,198.0012245,0.284518971,0.155416933,1.830681931,0.067148032
67240,Scaffold2460,11501,11619,4.710304055,0.362078661,0.197790687,1.830615321,0.06715798
32028,Scaffold1548,322654,322896,9.063224284,0.42050432,0.229722069,1.830491611,0.06717646
108273,Scaffold461,418670,419033,2.821302558,0.294928027,0.161137253,1.830290775,0.06720647
34752,Scaffold161,393233,393893,19.21551692,0.445812098,0.243618601,1.82995919,0.067256041
127276,Scaffold624,486286,488871,108.4367603,0.34729352,0.189815266,1.829639562,0.067303854
8513,Scaffold1125,85050,86868,90.0939571,0.36550039,0.199773755,1.82957161,0.067314022
76726,Scaffold280,160573,160744,5.200906261,0.372132484,0.203405414,1.829511206,0.067323062
131166,Scaffold661,7377,8275,101.6220661,0.351881855,0.192395198,1.828953422,0.067406586
122189,Scaffold576,46398,46724,7.91636078,0.408261672,0.22323457,1.8288461,0.067422667
13151,Scaffold12,824130,825794,60.8866701,0.391296433,0.213983769,1.828626695,0.067455551
135813,Scaffold71,332558,332662,2.768749374,0.300922613,0.164612162,1.828070355,0.067538993
66255,Scaffold243,668290,668989,32.46558921,0.430471017,0.235499371,1.827907287,0.067563467
140000,Scaffold762,208981,211519,101.170248,0.345157443,0.188836281,1.827813178,0.067577595
140272,Scaffold766,295143,295506,8.773939921,0.4171592,0.228242246,1.82770371,0.067594031
121935,Scaffold573,111774,113676,80.07775448,0.370455718,0.202788657,1.826806902,0.067728808
148298,Scaffold8723,1815,2430,7.141243011,0.385444974,0.211162104,1.825351078,0.067948067
80572,Scaffold297,243955,244309,9.925033152,0.42603796,0.233418821,1.825208256,0.067969608
141657,Scaffold785,99342,99769,11.13226475,0.43156872,0.236458847,1.825132467,0.067981042
147579,Scaffold862,196855,197356,18.07305182,0.444754639,0.243694368,1.825050954,0.067993341
30580,Scaffold1522,91839,92198,8.25922939,0.412665516,0.226203399,1.824311735,0.068104957
18075,Scaffold128,868853,870421,80.23015437,0.360920295,0.197853608,1.824178486,0.068125093
120208,Scaffold56,164213,164556,10.33647867,0.427374016,0.234427433,1.823054628,0.068295118
28471,Scaffold1475,42887,43115,6.661610847,0.380924352,0.209069951,1.821994743,0.068455783
129761,Scaffold649,361669,362415,46.56604637,0.410542513,0.22540027,1.821393178,0.068547111
40488,Scaffold1733,264166,264538,13.11050511,0.428387892,0.235252023,1.82097432,0.068610761
58235,Scaffold219,2205,2628,10.53712242,0.424639232,0.233246407,1.82056066,0.068673667
123008,Scaffold585,99695,99799,5.137133187,0.361516651,0.198599854,1.82032687,0.068709242
87657,Scaffold328,518808,519107,6.521105349,0.393089834,0.215964696,1.820157835,0.068734972
103667,Scaffold425,299762,301341,128.7779344,0.327737876,0.180080382,1.819953246,0.068766125
18576,Scaffold129,515212,515504,12.67327494,0.431380833,0.237158655,1.818954625,0.068918353
30382,Scaffold152,34333,34760,10.97325377,0.424700699,0.233495795,1.81887943,0.068929827
33657,Scaffold1584,2927,3070,6.667815419,0.387602455,0.213118951,1.818714165,0.06895505
110228,Scaffold477,34121,34526,8.258816426,0.411444967,0.22623698,1.818645953,0.068965462
59458,Scaffold222,481573,482852,120.6212078,0.326315047,0.179439622,1.818522822,0.068984262
115989,Scaffold52,736908,737112,5.190435031,0.369420105,0.203189581,1.818105554,0.069048001
41967,Scaffold177,721541,721906,17.58099834,0.437693927,0.240774431,1.817858836,0.069085711
113686,Scaffold500,229129,231268,127.8440126,0.32385191,0.178160864,1.817749996,0.069102352
127793,Scaffold63,200719,202021,64.91721299,0.386393163,0.212656245,1.816984793,0.069219442
127802,Scaffold63,219602,220350,31.1379711,0.430794973,0.237188449,1.816256121,0.069331093
91429,Scaffold345,937804,942247,343.5303618,0.276876136,0.152539053,1.815116393,0.069506025
73541,Scaffold268,117054,118169,63.45070656,0.377554872,0.208025115,1.814948508,0.069531823
141651,Scaffold785,64860,66817,49.09121233,0.39998845,0.220394722,1.814873085,0.069543416
107022,Scaffold451,340466,341189,41.91831739,0.415675784,0.229050217,1.814780135,0.069557704
66236,Scaffold243,623225,623788,13.97365017,0.42499533,0.234229143,1.814442575,0.069609616
6248,Scaffold1087,135933,136617,29.31107557,0.432578565,0.238449326,1.814132053,0.069657398
108021,Scaffold46,357026,358676,54.20525443,0.396007904,0.218313656,1.813940146,0.069686941
138151,Scaffold74,763794,764662,27.47743194,0.436497396,0.240663982,1.813721325,0.06972064
72233,Scaffold2637,61870,62201,7.106162496,0.391401476,0.215999581,1.81204738,0.069978876
1384,Scaffold1008,135590,136311,24.50252261,0.437833879,0.241679288,1.811631777,0.070043111
57108,Scaffold215,155624,156214,17.18869723,0.440018332,0.242982313,1.810906835,0.070155274
108374,Scaffold462,438978,439193,7.273902624,0.39825694,0.219958757,1.810598249,0.070203063
127533,Scaffold627,373187,376178,66.31617631,0.389325788,0.215066008,1.810261844,0.070255191
708,Scaffold10,2100324,2100979,17.93116686,0.440551391,0.243463104,1.809520141,0.070370234
51996,Scaffold20,1421622,1422319,29.86542798,0.430997722,0.23821203,1.80930292,0.070403956
124684,Scaffold60,408670,408841,4.199178704,0.345869936,0.191187747,1.809059118,0.07044182
108624,Scaffold464,318281,318500,6.283988838,0.373311476,0.206414231,1.808554931,0.070520176
113114,Scaffold5,584245,585599,48.66932957,0.39989471,0.221319949,1.80686247,0.070783726
94917,Scaffold365,803259,803464,6.14657463,0.380138026,0.210421083,1.806558637,0.070831124
36245,Scaffold164,360412,361517,38.20887479,0.422556593,0.233914948,1.806453997,0.070847454
758,Scaffold100,141057,141220,2.746064834,0.291410764,0.161318228,1.806434201,0.070850543
99583,Scaffold396,10858,11740,14.03054052,0.435832103,0.241314071,1.806078278,0.070906113
144414,Scaffold82,809455,809555,4.385003646,0.342546459,0.189672025,1.80599358,0.070919342
15115,Scaffold123,703196,703401,7.744105895,0.403481662,0.22344856,1.805702677,0.070964794
13116,Scaffold12,713616,713782,6.945684769,0.390583699,0.216359767,1.805251062,0.071035404
107223,Scaffold453,386260,386692,16.79790104,0.437878449,0.242618327,1.804803676,0.071105409
1457,Scaffold101,118552,119108,17.11220131,0.439443012,0.243530943,1.804464792,0.071158474
10706,Scaffold116,685842,686275,15.06825329,0.437441259,0.242471078,1.804096647,0.071216157
68252,Scaffold2499,68510,68636,2.245128311,0.270948691,0.150205292,1.803855826,0.071253912
106108,Scaffold444,483125,491034,867.5732806,0.248090806,0.137558262,1.803532569,0.071304615
92735,Scaffold353,23810,26564,149.9920746,0.315707949,0.175067139,1.803353564,0.071332705
84320,Scaffold311,502197,502682,20.95424238,0.43916444,0.243558828,1.803114443,0.071370243
86005,Scaffold32,544212,545407,82.25673255,0.376874301,0.209028235,1.802982741,0.071390925
83897,Scaffold31,798167,798279,3.646907648,0.325912244,0.180835466,1.802258437,0.071504755
109738,Scaffold473,265586,265652,2.736137128,0.294323147,0.163317448,1.802153726,0.071521223
93340,Scaffold356,382055,384866,87.56288709,0.3472163,0.19269932,1.801855347,0.071568167
147464,Scaffold86,1031468,1031508,2.727378437,0.29018725,0.161149228,1.800736209,0.071744468
118283,Scaffold542,315934,316858,28.17399618,0.432701483,0.240329009,1.800454658,0.071788877
156078,Scaffold983,184538,188207,137.2571287,0.321624732,0.178657511,1.800230676,0.071824222
136409,Scaffold718,348221,349925,43.76934103,0.408375581,0.226897974,1.799820306,0.071889017
134185,Scaffold694,162660,163566,29.6639602,0.430944088,0.239439561,1.799803197,0.071891719
138050,Scaffold74,235210,236448,128.3071776,0.315582638,0.175358712,1.79964049,0.071917423
26527,Scaffold143,1027637,1030978,420.6825756,0.248156733,0.137916905,1.799320638,0.071967975
66245,Scaffold243,638737,639589,37.73140244,0.414576251,0.230500358,1.798592653,0.07208314
46888,Scaffold1884,73170,74079,44.70337757,0.403423512,0.224315491,1.79846479,0.072103384
108590,Scaffold464,193014,193229,6.419015699,0.382859281,0.212951709,1.797869026,0.072197766
66883,Scaffold2449,87090,88561,25.07992147,0.437938719,0.243603549,1.797751804,0.072216348
82314,Scaffold302,242346,243975,35.39467684,0.426550898,0.237276779,1.797693391,0.072225609
45907,Scaffold186,944332,945044,19.76616376,0.438043986,0.243696034,1.7975015,0.07225604
156500,Scaffold99,297535,298296,22.798315,0.436499294,0.242849169,1.797409047,0.072270706
88286,Scaffold33,1096645,1097231,17.88764739,0.43381849,0.24137229,1.797300308,0.072287957
52116,Scaffold200,348270,349357,100.0104485,0.357990746,0.199211727,1.797036507,0.072329824
50412,Scaffold197,754243,754734,12.95684005,0.429765904,0.239180202,1.796828916,0.072362784
123962,Scaffold594,134228,134443,6.833967217,0.392210483,0.218279463,1.796827231,0.072363052
131602,Scaffold666,368387,368749,14.73611068,0.434891289,0.242112758,1.796234499,0.07245723
94021,Scaffold36,777161,778204,48.83731774,0.410753947,0.228687575,1.796135831,0.072472917
103209,Scaffold421,173163,175009,217.127886,0.271703408,0.151344349,1.795266286,0.072611284
47227,Scaffold1893,115390,117306,76.5818216,0.359851453,0.200483432,1.79491866,0.07266666
126247,Scaffold615,221795,222112,8.657874785,0.409988435,0.228422772,1.79486673,0.072674936
48446,Scaffold1918,46844,47013,3.314154477,0.302834635,0.168763271,1.794434497,0.072743845
102430,Scaffold415,183124,183938,34.62043488,0.42927112,0.239257157,1.794182984,0.072783967
100922,Scaffold4023,5612,6689,33.44874791,0.426129608,0.23751657,1.794104759,0.07279645
25796,Scaffold142,507820,508126,7.713199836,0.39682994,0.221315115,1.793053943,0.072964299
25050,Scaffold1400,138536,140014,67.46523966,0.374911869,0.209134621,1.79268199,0.073023788
104722,Scaffold433,274750,275414,23.37591446,0.43568571,0.243037967,1.79266522,0.073026471
7711,Scaffold111,661539,661974,13.74058842,0.430836525,0.240390693,1.792234631,0.073095389
1440,Scaffold101,10526,11960,21.48363958,0.436633282,0.243690218,1.791755475,0.073172144
65092,Scaffold2398,46928,47780,19.82969508,0.436465155,0.24363036,1.791505604,0.073212196
37651,Scaffold1671,81595,85468,387.3479814,0.246935542,0.137865321,1.791136018,0.073271471
60719,Scaffold226,41130,41223,5.622974847,0.361848397,0.202032255,1.79104271,0.073286442
111684,Scaffold488,126334,127919,58.94450353,0.391393137,0.21856398,1.790748586,0.073333649
8746,Scaffold113,204993,205359,12.57312234,0.427773223,0.238882674,1.790725192,0.073337405
143249,Scaffold802,111607,113452,57.92978389,0.382300683,0.213559273,1.790138534,0.073431643
71238,Scaffold26,694408,694598,6.129318372,0.375895873,0.209982586,1.790128794,0.073433209
66226,Scaffold243,591083,592075,30.1792762,0.42472205,0.237264091,1.790081457,0.073440817
112701,Scaffold496,348310,349755,173.2759478,0.316190845,0.176651157,1.789916635,0.073467314
51992,Scaffold20,1408150,1408917,43.42360912,0.410172363,0.229186941,1.789684703,0.073504613
153713,Scaffold947,58136,58606,7.010988436,0.383171149,0.21421131,1.78875312,0.073654584
119196,Scaffold55,944297,944341,1.57507958,0.231285765,0.12930298,1.788711788,0.073661243
123662,Scaffold591,393050,393127,2.718213135,0.286987049,0.160455188,1.788580676,0.073682372
133630,Scaffold689,186043,189353,133.2387865,0.316921068,0.177248816,1.78800104,0.07377584
137820,Scaffold737,180901,182025,57.08449047,0.383574301,0.214544002,1.787858425,0.073798852
93130,Scaffold355,282778,284041,39.59681904,0.410611855,0.229691175,1.787669265,0.073829383
16607,Scaffold126,221565,223230,111.0606086,0.339274777,0.189789304,1.787639077,0.073834257
13139,Scaffold12,792577,792894,12.15846396,0.424422812,0.237478456,1.787205538,0.073904275
111300,Scaffold484,66237,66774,16.80046517,0.435078498,0.243469067,1.786997022,0.07393797
115848,Scaffold519,384871,385495,22.14726098,0.434790406,0.243329238,1.78683996,0.073963359
131392,Scaffold663,296300,297051,22.49740111,0.435144762,0.243628446,1.78609998,0.074083071
